27760 黃目樹  
27761 媽祖娘  
27762 扶後跤 phôo-āu-kha 
27763 頓胸坎  
27764 拍鼓  
27765 越唸 ua̍t-liām 
27766 暗記  
27767 坐不是 tshē-put-sī/tsē-put-sī 
27768 會不是  
27769 會當過  
27770 袂當過  
27771 會仔跤  
27774 上班日  
27775 上班時間  
27776 準煞  
27777 煞了代 suah-liáu-tāi 
27778 矮仔猴  
27779 矮仔  
27780 矮仔鼓  
27781 矮鼓丁  
27782 躼跤的  
27783 懸大  
27784 忍尿 lún-jiō 
27785 萬底深坑  
27786 無底深坑  
27787 萬不二  
27788 疊貨 thia̍p-huè 
27789 落殼 lak-khak 
27790 凡若 huān-nā 
27791 挨挨𤲍𤲍 e-e-kheh-kheh 
27792 蒂頭仔  
27794 死痠  
27795 鹹水貨  
27796 雨閘  
27797 雨棚  
27798 翻轉工  
27799 翻轉日  
27800 電批  
27801 電腦批  
27802 頭毛店  
27803 頓蹄  
27804 飽米  
27805 剺花 le̍h-hue 
27806 墓錢  
27807 古仔紙  
27808 寢頭仔  
27809 拄開始  
27810 致重  
27811 對面風  
27812 相耽誤  
27813 睏大豬  
27814 歌仔簿  
27815 君子步  
27816 歹戲拖棚  
27817 綿綿精精  
27818 慢氣 bān-khuì 
27819 緊跤緊手  
27820 輕便 khing-piān 
27821 大𡳞脬  
27822 滿山紅 muá-suann-âng 
27823 報春花  
27824 無張無持  
27825 究勘 kiù-khàm 
27826 窮究 khîng-kiù 
27827 冇談  
27828 連苞頭 liân-pôo-thâu 
27829 蝦繭 hê-kián 
27830 究真  
27831 窮真 khîng-tsin 
27832 窮實 khîng-si̍t 
27833 羊頭眩  
27834 閬雨站  
27835 閬蹘 làng-liâu 
27836 溜閃  
27837 辟走 phiah-tsáu 
27838 浸水  
27839 激水  
27840 鬧熱滾滾 lāu-jia̍t-kún-kún 
27841 樹奶索仔  
27842 樹奶箍仔  
27843 孽仔話  
27844 孽畜仔話 gia̍t-thiok-á-uē 
27845 燃茶  
27846 大紅花  
27847 燈籃仔花  
27848 燒燙燙  
27849 發毛  
27850 賴賴行  
27851 鋸屑  
27852 沬水  
27853 藏水  
27854 藏頭沬  
27855 鑽沬  
27856 抾菜 khioh tshài 
27857 練先  
27858 歌仔仙  
27859 毛毛仔雨  
27860 下跤手  
27861 媒人錢較貴聘金禮  
27862 加冠禮較濟戲金銀  
27863 面頂百  
27864 頭面頂百  
27865 頷珠  
27866 雄骨 hiông-kut 
27867 鴨公聲  
27868 䆀豆  
27869 粉豆  
27870 歹氣  
27871 臨時臨陣 lîm-sî-lîm-tsūn 
27872 圓栱橋 uân-kong-kiô 
27873 鮢鱖魚  
27874 舊症  
27875 久年病  
27876 薰篋仔  
27877 蟳仁  
27878 蟳仔卵  
27879 雙糕粿  
27880 雙糕（仔）  
27881 鹹酸苦澀  
27882 相趁相喊 sio-thàn-sio-hán 
27883 鐵釘夾 thih-ting-ngeh 
27884 通好 thang-hó 
27885 變啥物魍  
27886 變啥空  
27887 變啥空頭  
27888 變啥齣頭  
27889 變無路  
27890 變無空  
27891 變無撚 piàn-bô-lián 
27892 變魍  
27893 豔麗  
27894 菜鴿目 tshài-kap-ba̍k 
27895 桑椹  
27896 鹽酸仔草  
27897 醡母草 tsà-bú-tsháu 
27898 醡漿草 tsà-tsiunn-tsháu 
27899 山鹽酸  
27900 𣻸肭肭 siûnn-leh-leh 
27901 足心願  
27902 稱意  
27903 分食 pun-tsia̍h 
27904 分開食  
27905 分家伙  
27906 拆伙灶  
27907 拆伙鼎  
27908 過冬鳥  
27909 趁大錢  
27910 做肉砧  
27911 無藝 bô-gē 
27912 無俗 bô-sio̍h 
27913 有局  
27914 山裡 suann--lí 
27915 心肝內  
27916 目箭  
27917 㾀命  
27918 官府  
27919 拄拄仔  
27920 拄遷  
27921 頭先仔  
27922 相伴  
27923 鬥伴  
27924 暗靜 àm-tsīnn 
27925 唸歌仔  
27926 存意  
27927 立意  
27928 主心定  
27929 無夠額  
27930 未到  
27931 鴨卵面  
27932 狗聲乞食調  
35394 其他  
50001 可以 khó-í 
50002 如果 jû-kó/lû-kó 
50003 因此 in-tshú 
50004 公司 kong-si 
50005 問題 būn-tê/būn-tuê 
50006 使用 sú-iōng 
50007 不過 put-kò 
50008 開始 khai-sí 
50009 已經 í-king 
50010 必須 pit-su 
50011 報導 pò-tō 
50012 指出 tsí-tshut 
50013 產品 sán-phín 
50014 如何 jû-hô/lû-hô 
50015 需要 su-iàu 
50016 認為 jīn-uî/līn-uî 
50017 大陸 tāi-lio̍k 
50018 包括 pau-kuat 
50019 非常 hui-siông 
50020 功能 kong-lîng 
50021 攝影 liap-iánn 
50022 業者 gia̍p-tsiá 
50023 成為 sîng-uî 
50024 任何 jīm-hô/līm-hô 
50025 成長 sîng-tióng 
50026 要求 iau-kiû 
50027 容易 iông-ī 
50028 國家 kok-ka 
50029 個人 kò-jîn/kò-lîn 
50030 股市 kóo-tshī 
50031 決定 kuat-tīng 
50032 地區 tē-khu/tuē-khu 
50033 推出 thui-tshut 
50034 能力 lîng-li̍k 
50035 了解 liáu-kái 
50036 產生 sán-sing 
50037 加上 ka-siōng 
50038 進入 tsìn-ji̍p/tsìn-li̍p 
50039 技術 ki-su̍t 
50040 情況 tsîng-hóng 
50041 資訊 tsu-sìn 
50042 廠商 tshiúnn-siong 
50043 原因 guân-in 
50044 最近 tsuè-kīn/tsuè-kūn 
50045 效果 hāu-kó 
50046 造成 tsō-sîng 
50047 音樂 im-ga̍k 
50048 不斷 put-tuān 
50049 傳統 thuân-thóng 
50050 顯示 hián-sī 
50051 資金 tsu-kim 
50052 相關 siong-kuan 
50053 網路 bāng-lōo 
50054 尤其 iû-kî 
50055 女性 lú-sìng/lí-sìng 
50057 過程 kuè-tîng/kè-tîng 
50058 中國 Tiong-kok 
50059 軟體 nńg-thé 
50060 警方 kíng-hong 
50061 透過 thàu-kuè/thàu-kè 
50062 強調 kiông-tiāu 
50063 人士 jîn-sū/lîn-sū 
50064 狀況 tsōng-hóng 
50065 專業 tsuan-gia̍p 
50066 程式 tîng-sik 
50067 並且 pīng-tshiánn 
50068 需求 su-kiû 
50069 演出 ián-tshut 
50070 兩岸 lióng-huānn 
50071 員工 uân-kang 
50072 因素 in-sòo 
50073 安全 an-tsuân 
50074 加入 ka-ji̍p/ka-li̍p 
50075 改善 kái-siān 
50076 合作 ha̍p-tsok 
50077 此外 tshú-guā 
50078 系列 hē-lia̍t 
50079 球員 kiû-uân 
50080 一切 it-tshè 
50081 減少 kiám-tsió 
50082 網站 bāng-tsām 
50083 創作 tshòng-tsok 
50084 吸引 khip-ín 
50085 長期 tn̂g-kî 
50086 控制 khòng-tsè 
50087 醫師 i-su 
50088 觀眾 kuan-tsiòng 
50089 呈現 thîng-hiān 
50090 購買 kòo-bé/kòo-bué 
50091 訓練 hùn-liān 
50092 積極 tsik-ki̍k 
50093 導演 tō-ián 
50094 家庭 ka-tîng 
50095 清楚 tshing-tshó 
50096 針對 tsiam-tuì 
50097 提升 thê-sing 
50098 所謂 sóo-uī 
50099 媒體 muî-thé 
50100 提高 thê-ko 
50101 筆者 pit-tsiá 
50102 不可 put-khó 
50103 有關 iú-kuan 
50104 負責 hū-tsik 
50105 風險 hong-hiám 
50106 製作 tsè-tsok 
50107 附近 hù-kīn/hù-kūn 
50108 金融 kim-iông 
50109 品牌 phín-pâi 
50110 面對 bīn-tuì 
50111 訊息 sìn-sit 
50112 多少 to-siáu 
50113 分析 hun-sik 
50114 規劃 kui-uē 
50115 利率 lī-lu̍t 
50116 舉辦 kí-pān/kú-pān 
50117 專家 tsuan-ka 
50118 球隊 kiû-tuī 
50119 共同 kiōng-tông 
50120 股價 kóo-kè 
50121 降低 kàng-kē 
50122 參與 tsham-ú 
50123 不再 put-tsài 
50124 或者 hi̍k-tsiá 
50125 不管 put-kuán 
50126 主題 tsú-tê/tsú-tuê 
50127 感受 kám-siū 
50128 表達 piáu-ta̍t 
50129 策略 tshik-lio̍k 
50130 終於 tsiong-î 
50131 預算 ī-suàn/ū-suàn 
50132 快速 khuài-sok 
50133 科技 kho-ki 
50134 達到 ta̍t-kàu 
50135 民國 Bîn-kok 
50136 再度 tsài-tōo 
50137 形成 hîng-sîng 
50138 角度 kak-tōo 
50139 指數 tsí-sòo 
50140 原來 guân-lâi 
50141 多數 to-sòo 
50142 房地產 pâng-tē-sán/pâng-tuē-sán 
50143 畫面 uē-bīn 
50144 正常 tsìng-siông 
50145 相對 siong-tuì 
50146 推動 thui-tōng 
50147 擔心 tam-sim 
50148 汽車 khì-tshia 
50149 人類 jîn-luī/lîn-luī 
50150 理想 lí-sióng 
50151 女人 lú-jîn/lú-lîn 
50152 工具 kang-kū 
50153 立委 li̍p-uí 
50154 風格 hong-keh 
50155 機構 ki-kòo 
50156 類似 luī-sū 
50157 正是 tsiànn-sī 
50158 正確 tsìng-khak 
50159 狀態 tsōng-thài 
50160 資源 tsu-guân 
50161 趨勢 tshu-sè 
50162 立法院 Li̍p-huat-īnn 
50163 模式 bôo-sik 
50164 整體 tsíng-thé 
50165 不足 put-tsiok 
50166 關鍵 kuan-kiān 
50167 保持 pó-tshî 
50168 帶來 tuà-lâi 
50169 公尺 kong-tshioh 
50170 亞洲 A-tsiu 
50171 重點 tiōng-tiám 
50172 投入 tâu-ji̍p/tâu-li̍p 
50173 從事 tsiông-sū 
50174 設定 siat-tīng 
50175 業績 gia̍p-tsik 
50176 不論 put-lūn 
50177 金額 kim-gia̍h 
50178 財務 tsâi-bū 
50179 等等 tíng-tíng 
50180 前往 tsiân-óng 
50181 題材 tê-tsâi/tuê-tsâi 
50182 全部 tsuân-pōo 
50183 面臨 biān-lîm 
50184 參考 tsham-khó 
50185 期貨 kî-huè/kî-hè 
50186 之間 tsi-kan 
50187 營運 îng-ūn 
50188 比例 pí-lē 
50189 完整 uân-tsíng 
50190 男性 lâm-sìng 
50191 結構 kiat-kòo 
50192 硬碟 ngē-tia̍p/ngī-tia̍p 
50193 網際網路 bāng-tsè-bāng-lōo 
50194 餐廳 tshan-thiann 
50195 擴大 khok-tāi 
50196 有效 ū-hāu 
50197 展現 tián-hiān 
50198 成員 sîng-uân 
50199 陸續 lio̍k-sio̍k 
50200 強烈 kiông-lia̍t 
50201 情感 tsîng-kám 
50202 藝術家 gē-su̍t-ka 
50203 變成 piàn-sîng 
50204 大眾 tāi-tsiòng 
50205 如今 jû-kim/lû-kim 
50206 形象 hîng-siōng 
50207 差異 tsha-ī 
50208 溝通 koo-thong 
50209 才能 tsâi-lîng 
50210 中央 tiong-iong 
50211 全球 tsuân-kiû 
50212 看法 khuànn-huat 
50213 團體 thuân-thé 
50214 對方 tuì-hong 
50215 不如 put-jû/put-lû 
50216 個性 kò-sìng 
50217 董事長 táng-sū-tiúnn 
50218 大約 tāi-iok 
50219 小組 sió-tsoo 
50220 來自 lâi-tsū 
50221 想像 sióng-siōng 
50222 遊客 iû-kheh 
50223 首先 siú-sian 
50224 引進 ín-tsìn 
50225 以往 í-óng 
50226 時期 sî-kî 
50227 財富 tsâi-hù 
50228 國外 kok-guā 
50229 辦公室 pān-kong-sik 
50230 優勢 iu-sè 
50231 人口 jîn-kháu/lîn-kháu 
50232 外資 guā-tsu 
50233 促銷 tshiok-siau 
50234 旅遊 lí-iû/lú-iû 
50235 教練 kàu-liān 
50236 學者 ha̍k-tsiá 
50237 估計 kóo-kè 
50238 院長 īnn-tiúnn 
50239 意識 ì-sik 
50240 藥物 io̍h-bu̍t 
50241 投手 tâu-tshiú 
50242 接近 tsiap-kīn/tsiap-kūn 
50243 採取 tshái-tshú 
50244 興建 hing-kiàn 
50245 以免 í-bián 
50246 扮演 pān-ián 
50247 良好 liông-hó 
50248 居民 ki-bîn/ku-bîn 
50249 空氣 khong-khì 
50250 突破 tu̍t-phuà 
50251 售價 siū-kè 
50252 紀錄 kì-lo̍k 
50253 造型 tsō-hîng 
50254 報名 pò-miâ 
50255 營收 îng-siu 
50256 安裝 an-tsong 
50257 快樂 khuài-lo̍k 
50258 不只 put-tsí 
50259 休閒 hiu-hân 
50260 行業 hâng-gia̍p 
50261 創意 tshòng-ì 
50262 運作 ūn-tsok 
50263 樂團 ga̍k-thuân 
50264 屬於 sio̍k-î 
50265 外界 guā-kài 
50266 任務 jīm-bū/līm-bū 
50267 年代 nî-tāi 
50268 業界 gia̍p-kài 
50269 黨團 tóng-thuân 
50270 技巧 ki-khá 
50271 型態 hîng-thài 
50272 紛紛 hun-hun 
50273 球迷 kiû-bê 
50274 想法 siūnn-huat 
50275 人體 jîn-thé/lîn-thé 
50276 食用 si̍t-iōng 
50277 設置 siat-tì 
50278 連線 liân-suànn 
50279 評估 phîng-kóo 
50280 預測 ī-tshik/ū-tshik 
50281 領導 líng-tō 
50282 調降 tiâu-kàng 
50283 大師 tāi-su 
50284 大概 tāi-khài 
50285 心態 sim-thài 
50286 手法 tshiú-huat 
50287 全面 tsuân-bīn 
50288 深入 tshim-ji̍p/tshim-li̍p 
50289 理由 lí-iû 
50290 焦點 tsiau-tiám 
50291 螢幕 îng-bōo 
50292 年齡 nî-lîng 
50293 具備 kū-pī 
50294 保障 pó-tsiong 
50295 架構 kà-kòo 
50296 透露 thàu-lōo 
50297 魅力 bī-li̍k 
50298 之外 tsi-guā 
50299 只有 tsí-ū 
50300 依據 i-kì/i-kù 
50301 參觀 tsham-kuan 
50302 這種 tsit-tsióng 
50303 會員 huē-uân 
50304 競選 kīng-suán 
50305 西元 se-guân 
50306 爭議 tsing-gī 
50308 研發 gián-huat 
50309 浪漫 lōng-bān 
50310 海軍 hái-kun 
50311 配備 phuè-pī/phè-pī 
50312 唱片 tshiùnn-phìnn 
50313 推薦 thui-tsiàn 
50314 腸病毒 tn̂g-pēnn-to̍k/tn̂g-pīnn-to̍k 
50315 寫真集 siá-tsin-tsi̍p 
50316 體重 thé-tāng 
50317 升級 sing-kip 
50318 引發 ín-huat 
50319 以為 í-uî 
50320 出生 tshut-senn/tshut-sinn 
50321 社區 siā-khu 
50322 特質 ti̍k-tsit 
50323 達成 ta̍t-sîng 
50324 包含 pau-hâm 
50325 車款 tshia-khuán 
50326 供應 kiong-ìng 
50327 爭取 tsing-tshú 
50328 族群 tso̍k-kûn 
50329 通訊 thong-sìn 
50330 慢慢 bān-bān 
50331 潛力 tsiâm-li̍k 
50332 一向 it-hiòng 
50333 召開 tiàu-khui 
50334 成熟 sîng-si̍k 
50335 行銷 hîng-siau 
50336 預定 ī-tīng/ū-tīng 
50337 譬如 phì-jû/phì-lû 
50338 互動 hōo-tōng 
50339 心靈 sim-lîng 
50340 失去 sit-khì 
50341 性能 sìng-lîng 
50342 促進 tshiok-tsìn 
50343 指標 tsí-piau 
50344 英文 Ing-bûn 
50345 素描 sòo-biô 
50346 措施 tshòo-si 
50347 異常 ī-siông 
50348 過敏 kuè-bín/kè-bín 
50349 預防 ī-hông/ū-hông 
50350 領域 líng-hi̍k 
50351 主機板 tsú-ki-pán 
50352 外銷 guā-siau 
50353 交友 kau-iú 
50355 利潤 lī-jūn/lī-lūn 
50356 信託 sìn-thok 
50357 科系 kho-hē 
50358 海外 hái-guā 
50359 整合 tsíng-ha̍p 
50360 歹徒 pháinn-tôo 
50361 早期 tsá-kî 
50362 行程 hîng-tîng 
50363 究竟 kiù-kìng 
50364 金錢 kim-tsînn 
50365 密切 bi̍t-tshiat 
50366 描述 biâu-su̍t 
50367 概念 kài-liām 
50368 話題 uē-tê/uē-tuê 
50369 衝擊 tshiong-kik 
50370 加速 ka-sok 
50371 好好 hó-hó 
50372 彷彿 hóng-hut 
50373 東南亞 Tang-lâm-a 
50374 記錄 kì-lo̍k 
50375 象徵 siōng-ting 
50376 進一步 tsìn-tsi̍t-pōo 
50377 熱門 jia̍t-mn̂g/lia̍t-mn̂g 
50378 機率 ki-lu̍t 
50379 親自 tshin-tsū 
50380 錄音帶 lo̍k-im-tuà 
50381 環保 khuân-pó 
50382 吸收 khip-siu 
50383 身上 sin--siōng 
50384 取代 tshú-tāi 
50385 初期 tshoo-kî 
50386 音響 im-hióng 
50387 偵辦 tsing-pān 
50388 帶動 tài-tōng 
50389 畢業 pit-gia̍p 
50390 組成 tsoo-sîng 
50391 飲食 ím-si̍t 
50392 當代 tong-tāi 
50393 裝置 tsong-tì 
50394 管道 kuán-tō 
50395 分享 hun-hióng 
50396 反映 huán-ìng 
50397 成果 sîng-kó 
50398 身份 sin-hūn 
50399 空軍 khong-kun 
50400 指定 tsí-tīng 
50401 展出 tián-tshut 
50402 規格 kui-keh 
50403 畫家 uē-ka 
50404 奧運 Ò-ūn 
50405 網友 bāng-iú 
50406 領先 líng-sian 
50407 層次 tsân-tshù 
50408 播出 pòo-tshut 
50409 大型 tuā-hîng 
50410 臺商 Tâi-siong 
50411 迅速 sìn-sok 
50412 版本 pán-pún 
50413 美好 bí-hó 
50414 核心 hi̍k-sim 
50415 特效 ti̍k-hāu 
50416 連結 liân-kiat 
50417 質疑 tsit-gî 
50418 上升 siōng-sing 
50419 上師 siōng-su 
50420 介入 kài-ji̍p/kài-li̍p 
50421 元件 guân-kiānn 
50422 付出 hù-tshut 
50423 行政 hîng-tsìng 
50424 來源 lâi-guân 
50425 時刻 sî-khik 
50426 探討 thàm-thó 
50427 互相 hōo-siong 
50428 反彈 huán-tuânn 
50429 方案 hong-àn 
50430 生態 sing-thài 
50431 全力 tsuân-li̍k 
50432 完美 uân-bí 
50433 抗生素 khòng-sing-sòo 
50434 定位 tīng-uī 
50435 為何 uī-hô 
50436 家屬 ka-sio̍k 
50437 病患 pēnn-huān/pīnn-huān 
50438 景觀 kíng-kuan 
50439 森林 sim-lîm 
50440 結婚 kiat-hun 
50441 障礙 tsiòng-gāi 
50442 議題 gī-tê/gī-tuê 
50443 不良 put-liông 
50444 比率 pí-lu̍t 
50445 出任 tshut-jīm/tshut-līm 
50446 平衡 pîng-hîng 
50447 因應 in-ìng 
50448 防止 hông-tsí 
50449 忽略 hut-lio̍k 
50450 國民 kok-bîn 
50451 實質 si̍t-tsit 
50452 認知 jīn-ti/līn-ti 
50453 績效 tsik-hāu 
50454 類型 luī-hîng 
50455 化妝 huà-tsong 
50456 水彩 tsuí-tshái 
50457 出去 tshut-khì 
50458 出發 tshut-huat 
50459 車輛 tshia-lióng 
50460 依照 i-tsiàu 
50461 取得 tshú-tit 
50462 要道 iàu-tō 
50463 家族 ka-tso̍k 
50464 特性 ti̍k-sìng 
50465 排名 pâi-miâ 
50466 現今 hiān-kim 
50467 幅度 hok-tōo 
50468 晶片 tsing-phìnn 
50469 幹部 kàn-pōo 
50470 落實 lo̍k-si̍t 
50471 澈底 thiat-té/thiat-tué 
50472 歌劇 kua-kio̍k 
50473 數據 sòo-kì/sòo-kù 
50474 確保 khak-pó 
50475 器材 khì-tsâi 
50476 機種 ki-tsióng 
50477 競爭力 kīng-tsing-li̍k 
50478 人選 jîn-suán/lîn-suán 
50479 下降 hā-kàng 
50480 主委 tsú-uí 
50481 金屬 kim-sio̍k 
50482 盈餘 îng-û 
50483 看出 khuànn-tshut 
50484 原先 guân-sian 
50485 高層 ko-tsân 
50486 國王 kok-ông 
50487 理念 lí-liām 
50488 畢竟 pit-kìng 
50489 細胞 sè-pau/suè-pau 
50490 就業 tsiū-gia̍p 
50491 超越 tshiau-ua̍t 
50492 證實 tsìng-si̍t 
50493 關於 kuan-î 
50494 人力 jîn-li̍k/lîn-li̍k 
50495 上下 siōng-hā 
50496 上班 siōng-pan 
50497 大樓 tuā-lâu 
50498 中文 Tiong-bûn 
50499 平交道 pîng-kau-tō 
50500 企圖 khì-tôo 
50501 明確 bîng-khak 
50502 重複 tiông-ho̍k 
50503 球團 kiû-thuân 
50504 部門 pōo-mn̂g 
50505 硬體 ngē-thé/ngī-thé 
50506 當中 tang-tiong 
50507 標示 piau-sī 
50508 熱烈 jia̍t-lia̍t/lia̍t-lia̍t 
50509 縣府 kuān-hú 
50510 錄取 lo̍k-tshú 
50511 寵物 thióng-bu̍t 
50512 不利 put-lī 
50513 不幸 put-hīng 
50514 他人 thann-jîn/thann-lîn 
50515 共識 kiōng-sik 
50516 決議 kuat-gī 
50517 性別 sìng-pia̍t 
50518 服飾 ho̍k-sik 
50519 物質 bu̍t-tsit 
50520 客語 Kheh-gí/Kheh-gú 
50521 持有 tshî-iú 
50522 軍方 kun-hong 
50523 展示 tián-sī 
50524 案例 àn-lē 
50525 記憶體 kì-ik-thé 
50526 密碼 bi̍t-bé 
50527 專案 tsuan-àn 
50528 教科文 kàu-kho-bûn 
50529 現任 hiān-jīm/hiān-līm 
50530 眾多 tsiòng-to 
50531 提昇 thê-sing 
50532 經建會 king-kiàn-huē 
50533 層面 tsân-bīn 
50534 主導 tsú-tō 
50535 平時 pîng-sî 
50536 回應 huê-ìng/hê-ìng 
50537 好處 hó-tshù 
50538 血液 hueh-i̍k/huih-i̍k 
50539 抗爭 khòng-tsing 
50540 事物 sū-bu̍t 
50541 協商 hia̍p-siong 
50542 定義 tīng-gī 
50543 訂單 tīng-tuann 
50544 衰退 sue-thè 
50545 排除 pâi-tû 
50546 惡化 ok-huà 
50547 路線 lōo-suànn 
50548 對話 tuì-uē 
50549 演唱 ián-tshiùnn 
50550 醫療 i-liâu 
50551 體系 thé-hē 
50552 中部 tiong-pōo 
50553 外匯 guā-huē 
50554 困擾 khùn-jiáu/khùn-liáu 
50555 材質 tsâi-tsit 
50556 服用 ho̍k-iōng 
50557 炒作 tshá-tsok 
50558 皇后 hông-hiō 
50559 美食 bí-si̍t 
50560 背後 puē-āu 
50561 英語 Ing-gí/Ing-gú 
50562 原住民 guân-tsū-bîn 
50563 高音 ko-im 
50564 國會 kok-huē 
50565 專用 tsuan-iōng 
50566 強化 kiông-huà 
50567 期望 kî-bōng 
50568 減肥 kiám-puî 
50569 傳說 thuân-suat 
50570 跳票 thiàu-phiò 
50571 構想 kòo-sióng 
50572 廣泛 kóng-huàn 
50573 模組 bôo-tsoo 
50574 閱讀 ua̍t-tho̍k 
50575 轉換 tsuán-uānn 
50576 競賽 kīng-sài 
50577 大會 tāi-huē 
50578 女子 lú-tsú/lí-tsú 
50579 公佈 kong-pòo 
50580 水質 tsuí-tsit 
50581 外表 guā-piáu 
50582 回饋 huê-kuī/hê-kuī 
50583 如同 jû-tông/lû-tông 
50584 決策 kuat-tshik 
50585 車主 tshia-tsú 
50586 物品 bu̍t-phín 
50587 保養 pó-ióng 
50588 指令 tsí-līng 
50589 首長 siú-tiúnn 
50590 效益 hāu-ik 
50591 效應 hāu-ìng 
50592 特定 ti̍k-tīng 
50593 追蹤 tui-tsong 
50594 眷村 kuàn-tshun 
50595 細節 sè-tsiat/suè-tsiat 
50596 報酬 pò-siû 
50597 視覺 sī-kak 
50598 飲料 ím-liāu 
50599 維護 uî-hōo 
50600 樂器 ga̍k-khì 
50601 頻頻 pîn-pîn 
50602 講義 káng-gī 
50603 贈與 tsīng-ú 
50604 邊緣 pian-iân 
50605 大盤 tuā-puânn 
50606 主流 tsú-liû 
50607 冷戰 líng-tsiàn 
50608 紀念 kì-liām 
50609 娛樂 gôo-lo̍k 
50610 差別 tsha-pia̍t 
50611 差距 tsha-kī/tsha-kū 
50612 動力 tōng-li̍k 
50613 從此 tsiông-tshú 
50614 產能 sán-lîng 
50615 場地 tiûnn-tē/tiûnn-tuē 
50616 訴求 sòo-kiû 
50617 節奏 tsiat-tsàu 
50618 經銷 king-siau 
50619 農會 lông-huē 
50620 輕易 khin-ī 
50621 儀式 gî-sik 
50622 確認 khak-jīn/khak-līn 
50623 歡樂 huan-lo̍k 
50624 公頃 kong-khíng 
50625 以上 í-siōng 
50626 在野黨 tsāi-iá-tóng 
50627 成份 sîng-hūn 
50628 成交 sîng-kau 
50629 車型 tshia-hîng 
50630 券商 kuàn-siong 
50631 受傷 siū-siong 
50632 法人 huat-jîn/huat-lîn 
50633 前衛 tsiân-uē 
50634 約診 iok-tsín 
50635 美金 Bí-kim 
50636 家具 ka-kū 
50637 氣候 khì-hāu 
50639 貨幣 huè-pè/hè-pè 
50640 單曲 tuann-khik 
50641 傳達 thuân-ta̍t 
50642 管制 kuán-tsè 
50643 精英 tsing-ing 
50644 網球 bāng-kiû 
50645 播放 pòo-hòng 
50646 賣場 bē-tiûnn/buē-tiûnn 
50647 選購 suán-kòo 
50648 癌症 gâm-tsìng 
50649 鎖定 só-tīng 
50650 觀點 kuan-tiám 
50651 一再 it-tsài 
50652 分紅 pun-âng 
50653 比重 pí-tāng 
50654 牛肉 gû-bah 
50655 主機 tsú-ki 
50656 出貨 tshut-huè/tshut-hè 
50657 必需 pit-su 
50658 名稱 miâ-tshing 
50659 行庫 hâng-khòo 
50660 助益 tsōo-ik 
50661 其次 kî-tshù 
50662 典型 tián-hîng 
50663 延伸 iân-sin 
50664 飛行 hui-hîng 
50665 個別 kò-pia̍t 
50666 校園 hāu-hn̂g 
50667 素材 sòo-tsâi 
50668 婚姻 hun-in 
50669 專輯 tsuan-tsi̍p 
50670 規範 kui-huān 
50671 部隊 pōo-tuī 
50672 朝野 tiâu-iá 
50673 進度 tsìn-tōo 
50674 開店 khui-tiàm 
50675 溫和 un-hô 
50676 溫度 un-tōo 
50677 滑鼠 ku̍t-tshí/ku̍t-tshú 
50678 營造 îng-tsō 
50679 聯盟 liân-bîng 
50680 變動 piàn-tōng 
50682 不得 put-tik 
50683 文宣 bûn-suan 
50684 主力 tsú-li̍k 
50685 代價 tāi-kè 
50686 出血 tshut-hueh/tshut-huih 
50687 地面 tē-bīn/tuē-bīn 
50688 安定 an-tīng 
50689 行使 hîng-sú 
50690 否認 hónn-jīn/hónn-līn 
50691 告知 kò-ti 
50692 私人 su-jîn/su-lîn 
50693 延長 iân-tn̂g 
50694 承諾 sîng-lo̍k 
50695 近日 kīn-ji̍t/kūn-li̍t 
50696 近期 kīn-kî/kūn-kî 
50697 附設 hù-siat 
50698 南部 lâm-pōo 
50699 持股 tshî-kóo 
50700 施工 si-kang 
50701 突出 tu̍t-tshut 
50702 郊遊 kau-iû 
50703 重心 tiōng-sim 
50704 風景 hong-kíng 
50705 修憲 siu-hiàn 
50706 原始 guân-sí 
50707 時數 sî-sòo 
50708 氣質 khì-tsit 
50709 能量 lîng-liōng 
50710 航線 hâng-suànn 
50711 動畫 tōng-uē 
50712 排氣 pâi-khì 
50713 敘述 sū-su̍t 
50714 產量 sán-liōng 
50715 通路 thong-lōo 
50716 連接 liân-tsiap 
50717 麻煩 mâ-huân 
50718 單一 tan-it 
50719 復甦 ho̍k-soo 
50720 等級 tíng-kip 
50721 園區 hn̂g-khu 
50722 違規 uî-kui 
50723 預料 ī-liāu/ū-liāu 
50724 劃撥 ue̍h-puah 
50725 團員 thuân-uân 
50726 舞蹈 bú-tō 
50727 縣市 kuān-tshī 
50728 選戰 suán-tsiàn 
50729 優良 iu-liông 
50730 屬性 sio̍k-sìng 
50731 顯著 hián-tù 
50732 大自然 tāi-tsū-jiân/tāi-tsū-liân 
50733 刊登 khan-ting 
50734 外型 guā-hîng 
50735 生物 sing-bu̍t 
50736 生涯 sing-gâi 
50737 用來 iōng-lâi 
50738 安打 an-tánn 
50739 住宅 tsū-the̍h 
50740 改進 kái-tsìn 
50741 威力 ui-li̍k 
50742 庫存 khòo-tsûn 
50743 國產 kok-sán 
50744 強大 kiông-tāi 
50745 理性 lí-sìng 
50746 評審 phîng-sím 
50747 進駐 tsìn-tsù 
50748 農藥 lông-io̍h 
50749 預賽 ī-sài/ū-sài 
50750 團隊 thuân-tuī 
50751 認養 jīn-ióng/līn-ióng 
50752 履歷表 lí-li̍k-pió 
50753 談話 tâm-uē 
50754 學員 ha̍k-uân 
50755 據點 kì-tiám/kù-tiám 
50756 整個 tsíng-kò 
